"Gender","Age","Driving_License","Region_Code","Previously_Insured","Vehicle_Age","Vehicle_Damage","Annual_Premium","Policy_Sales_Channel","Vintage","Response"
"Male",46,1,28,0,"1-2 Year",1,34902,124,183,1
"Female",23,1,2,1,"< 1 Year",0,29388,152,152,0
"Male",41,1,21,0,"1-2 Year",1,29440,157,87,1
"Male",23,1,8,1,"< 1 Year",0,34464,152,281,0
"Male",57,1,29,0,"1-2 Year",1,37311,26,84,0
"Female",50,1,40,0,"1-2 Year",1,25560,163,241,1
"Female",28,1,39,1,"< 1 Year",0,27374,152,119,0
"Male",55,1,28,0,"1-2 Year",1,37307,26,141,1
"Male",42,1,8,1,"1-2 Year",0,30441,124,245,0
"Male",50,1,28,0,"1-2 Year",1,28924,55,14,0
"Female",65,1,20,0,"1-2 Year",1,2630,26,197,1
"Female",48,1,8,0,"1-2 Year",1,30013,124,2208,0
"Male",33,1,2,0,"1-2 Year",1,27421,124,176,1
"Female",22,1,27,1,"< 1 Year",0,32204,152,173,0
"Male",60,1,41,1,"1-2 Year",0,44584,136,285,0
"Female",23,1,37,1,"< 1 Year",0,37511,152,200,0
"Female",48,1,18,0,"1-2 Year",1,2630,157,275,0
"Female",23,1,29,1,"< 1 Year",0,40350,152,287,0
"Female",25,1,50,1,"< 1 Year",0,36372,152,241,0
"Male",21,1,35,1,"< 1 Year",0,43368,152,201,0
"Male",56,1,30,0,"1-2 Year",1,35451,124,245,0
"Female",25,1,47,1,"< 1 Year",0,48446,26,47,0
"Male",25,1,8,0,"< 1 Year",1,35635,151,105,0
"Female",47,1,5,1,"1-2 Year",0,27874,152,54,0
"Female",61,1,8,0,"1-2 Year",1,27387,26,217,0
"Male",44,1,28,0,"1-2 Year",1,55272,26,40,1
"Male",23,1,44,1,"< 1 Year",0,35763,152,191,0
"Female",44,1,28,0,"> 2 Years",1,30305,128,239,0
"Female",43,1,20,1,"1-2 Year",0,2630,124,294,0
"Male",29,1,27,1,"< 1 Year",0,29447,152,96,0
"Female",50,1,11,1,"1-2 Year",0,30257,152,193,0
"Male",29,1,18,0,"1-2 Year",1,44912,154,42,0
"Male",38,1,28,0,"1-2 Year",1,33439,157,83,1
"Male",40,1,26,0,"1-2 Year",1,31840,124,264,0
"Male",53,1,30,1,"1-2 Year",0,2630,152,65,0
"Male",43,1,19,0,"1-2 Year",1,2630,26,47,0
"Male",66,1,50,1,"1-2 Year",0,47493,26,147,0
"Male",25,1,15,1,"< 1 Year",0,35716,152,248,0
"Female",26,1,9,1,"< 1 Year",0,22462,152,127,0
"Male",41,1,50,0,"1-2 Year",0,32093,64,279,0
"Male",20,1,50,1,"< 1 Year",0,48149,160,16,0
"Male",24,1,22,0,"1-2 Year",1,2630,157,124,1
"Male",54,1,28,0,"1-2 Year",1,38548,26,28,0
"Male",42,1,28,0,"1-2 Year",0,29152,124,83,0
"Female",22,1,30,1,"< 1 Year",0,25289,152,205,0
"Female",23,1,46,1,"< 1 Year",0,28126,26,15,0
"Female",30,1,40,1,"< 1 Year",0,45476,152,51,0
"Female",33,1,28,0,"1-2 Year",1,31382,26,288,1
"Male",26,1,41,0,"< 1 Year",0,2630,1,232,0
"Male",62,1,28,0,"1-2 Year",1,42049,122,99,0
"Female",43,1,15,0,"1-2 Year",1,40205,26,180,1
"Male",36,1,28,0,"1-2 Year",1,46531,124,116,0
"Female",25,1,23,1,"< 1 Year",0,2630,152,228,0
"Male",25,1,45,0,"< 1 Year",1,22833,152,77,0
"Male",60,1,35,1,"1-2 Year",0,34175,124,217,0
"Male",24,1,11,1,"< 1 Year",0,28683,152,217,0
"Male",29,1,30,0,"< 1 Year",1,32924,152,235,1
"Male",21,1,41,1,"< 1 Year",0,27877,152,48,0
"Male",74,1,8,0,"> 2 Years",1,49872,26,287,0
"Female",23,1,29,1,"< 1 Year",0,2630,160,120,0
"Male",54,1,28,0,"1-2 Year",1,46808,124,12,0
"Male",34,1,33,1,"1-2 Year",0,30914,152,241,0
"Male",52,1,13,1,"1-2 Year",0,17531,26,274,0
"Female",30,1,8,1,"< 1 Year",0,36264,152,190,0
"Female",30,1,29,0,"< 1 Year",1,27600,26,24,1
"Male",42,1,8,0,"1-2 Year",0,27324,152,208,0
"Male",77,1,28,1,"1-2 Year",0,32036,26,105,0
"Male",23,1,15,0,"1-2 Year",1,28090,26,168,1
"Male",46,1,28,0,"1-2 Year",1,25914,44,213,1
"Female",24,1,28,1,"< 1 Year",0,38723,152,253,0
"Male",22,1,41,1,"< 1 Year",0,21442,152,28,0
"Female",27,1,8,1,"< 1 Year",0,30376,152,451,0
"Male",39,1,28,0,"1-2 Year",1,2630,26,284,1
"Male",43,1,15,1,"1-2 Year",0,42721,124,50,0
"Male",52,1,8,0,"1-2 Year",1,60675,26,244,0
"Female",28,1,50,1,"< 1 Year",0,40063,152,190,0
"Male",55,1,50,0,"1-2 Year",1,2630,163,283,1
"Female",25,1,45,0,"< 1 Year",0,22039,152,79,0
"Male",38,1,28,0,"1-2 Year",1,35254,122,170,1
"Male",39,1,9,1,"1-2 Year",0,24763,26,286,0
"Female",64,1,28,0,"> 2 Years",1,41145,122,43,0
"Male",40,1,21,1,"1-2 Year",0,31171,124,120,0
"Male",42,1,28,0,"1-2 Year",1,35740,26,179,1
"Male",24,1,35,1,"< 1 Year",0,26818,152,234,0
"Female",26,1,41,1,"< 1 Year",0,32956,152,292,0
"Male",22,1,5,0,"< 1 Year",1,21856,154,80,1
"Female",25,1,32,1,"< 1 Year",0,34391,152,29,0
"Female",58,1,28,0,"1-2 Year",1,31849,26,97,0
"Male",43,1,28,1,"1-2 Year",0,40693,124,112,0
"Female",23,1,46,0,"< 1 Year",1,25143,160,199,0
"Male",27,1,50,1,"< 1 Year",0,21361,152,113,0
"Male",25,1,28,1,"< 1 Year",0,35077,152,44,0
"Male",25,1,2,0,"< 1 Year",1,24352,152,143,1
"Female",65,1,11,1,"1-2 Year",0,42454,124,273,0
"Male",29,1,29,1,"< 1 Year",0,2630,152,197,0
"Male",36,1,3,0,"1-2 Year",1,2630,156,115,1
"Female",37,1,28,0,"1-2 Year",1,38418,26,147,0
"Female",47,1,15,1,"1-2 Year",0,36906,154,84,0
"Female",34,1,28,0,"1-2 Year",1,34315,26,42,1
"Male",45,1,8,1,"1-2 Year",0,37618,26,195,0
"Female",24,1,3,0,"< 1 Year",0,2630,152,276,0
"Male",47,1,20,0,"1-2 Year",1,2630,124,186,0
"Female",24,1,15,0,"< 1 Year",0,29649,152,162,0
"Male",36,1,28,0,"1-2 Year",1,34782,124,75,1
"Male",32,1,30,0,"< 1 Year",1,24408,152,134,1
"Female",37,1,33,0,"1-2 Year",1,37051,26,137,0
"Female",23,1,46,0,"< 1 Year",1,32500,152,79,1
"Female",58,1,28,0,"> 2 Years",1,30031,122,20,0
"Female",22,1,33,1,"< 1 Year",0,36385,152,81,0
"Female",76,1,28,1,"1-2 Year",0,35525,26,1840,0
"Male",25,1,8,1,"< 1 Year",0,33867,152,200,0
"Female",22,1,36,1,"< 1 Year",0,37015,160,232,0
"Male",51,1,28,0,"1-2 Year",1,56931,26,89,0
"Male",50,1,8,0,"1-2 Year",1,2630,26,237,0
"Male",33,1,19,0,"1-2 Year",0,26321,124,299,0
"Male",47,1,28,0,"1-2 Year",1,35833,124,39,0
"Female",37,1,4,0,"1-2 Year",1,26607,152,129,0
"Male",54,1,28,0,"1-2 Year",1,2630,124,96,0
"Male",53,1,12,0,"1-2 Year",1,43797,124,108,1
"Female",24,1,11,1,"< 1 Year",0,31452,152,188,0
"Male",23,1,35,1,"< 1 Year",0,25950,152,107,0
"Female",46,1,23,0,"1-2 Year",1,2630,158,100,1
"Female",28,1,37,0,"< 1 Year",1,48160,152,73,0
"Male",27,1,28,1,"1-2 Year",0,56327,55,263,0
"Male",42,1,28,1,"> 2 Years",1,54409,124,46,0
"Female",41,1,20,0,"1-2 Year",1,2630,124,23,1
"Female",69,1,28,0,"1-2 Year",1,27688,124,234,0
"Male",28,1,28,0,"1-2 Year",1,50190,122,222,0
"Male",54,1,3,1,"1-2 Year",0,36172,26,153,0
"Male",63,1,28,0,"1-2 Year",1,57889,124,86,1
"Male",29,1,39,1,"< 1 Year",0,26690,152,245,0
"Male",48,1,36,0,"1-2 Year",1,36307,124,228,1
"Male",58,1,15,0,"1-2 Year",1,2630,124,105,0
"Female",39,1,28,0,"> 2 Years",1,43642,124,243,1
"Male",39,1,8,1,"1-2 Year",0,35211,124,90,0
"Male",62,1,29,1,"1-2 Year",0,29984,124,262,0
"Female",23,1,47,0,"< 1 Year",0,27328,152,88,0
"Female",22,1,44,1,"< 1 Year",0,24154,152,86,0
"Female",44,1,28,1,"1-2 Year",0,67027,26,207,0
"Female",25,1,41,1,"< 1 Year",0,38746,152,59,0
"Female",24,1,47,1,"< 1 Year",0,33764,152,98,0
"Male",69,1,28,0,"1-2 Year",1,42854,124,89,1
"Male",46,1,46,0,"1-2 Year",1,29111,21,45,1
"Female",45,1,28,0,"1-2 Year",1,32992,26,97,0
"Female",35,1,8,0,"1-2 Year",1,36518,152,18,1
"Male",33,1,28,0,"< 1 Year",1,39739,124,130,1
"Male",69,1,8,0,"1-2 Year",1,48589,154,65,0
"Male",32,1,28,0,"1-2 Year",1,29907,154,181,0
"Male",52,1,29,1,"1-2 Year",0,27707,156,209,0
"Male",37,1,28,1,"1-2 Year",0,68671,124,44,0
"Female",57,1,37,1,"1-2 Year",0,36764,26,139,0
"Female",37,1,8,0,"1-2 Year",1,51229,122,65,0
"Male",40,1,28,0,"1-2 Year",1,35610,122,295,0
"Female",25,1,16,0,"< 1 Year",1,28366,152,120,0
"Male",59,1,28,0,"1-2 Year",0,50639,37,238,0
"Male",25,1,28,1,"< 1 Year",0,49214,152,277,0
"Male",25,1,46,1,"< 1 Year",0,25334,152,183,0
"Male",50,1,21,0,"1-2 Year",1,2630,124,250,1
"Male",58,1,32,1,"1-2 Year",1,35338,124,241,0
"Male",53,1,23,0,"> 2 Years",1,31859,26,234,0
"Female",24,1,34,1,"< 1 Year",0,19918,152,258,0
"Female",22,1,21,0,"< 1 Year",1,28234,152,266,1
"Male",66,1,9,0,"< 1 Year",0,2630,1,62,0
"Male",35,1,28,0,"1-2 Year",1,42684,157,23,0
"Male",66,1,29,0,"1-2 Year",1,2630,124,154,0
"Female",58,1,22,0,"1-2 Year",1,27526,26,10,0
"Male",42,1,28,0,"1-2 Year",1,35710,124,209,1
"Male",44,1,45,1,"1-2 Year",0,31537,124,135,0
"Male",50,1,28,0,"1-2 Year",1,58077,155,265,0
"Male",51,1,41,0,"1-2 Year",1,2630,26,146,0
"Male",24,1,28,0,"< 1 Year",1,39731,152,138,0
"Male",31,1,23,0,"1-2 Year",1,21081,124,201,1
"Male",44,1,28,0,"1-2 Year",1,36504,26,254,0
"Female",23,1,15,0,"< 1 Year",0,27838,152,148,0
"Male",38,1,28,0,"1-2 Year",1,31048,24,268,1
"Female",39,1,28,0,"> 2 Years",1,42493,111,309,1
"Male",23,1,29,1,"< 1 Year",0,2630,152,167,0
"Female",31,1,8,0,"< 1 Year",1,2630,160,99,0
"Male",44,1,8,0,"1-2 Year",1,32473,25,187,0
"Male",61,1,8,0,"1-2 Year",1,32220,124,161,0
"Female",24,1,28,0,"< 1 Year",1,46769,124,47,0
"Male",70,1,28,0,"1-2 Year",1,43888,147,261,0
"Female",24,1,28,1,"< 1 Year",0,29530,152,54,0
"Male",36,1,5,0,"1-2 Year",1,31915,26,192,1
"Male",73,1,2,1,"1-2 Year",0,22666,26,69,0
"Male",31,1,6,1,"< 1 Year",0,36842,152,157,0
"Female",24,1,32,0,"< 1 Year",0,30769,152,118,0
"Female",40,1,23,0,"1-2 Year",1,2630,154,133,0
"Male",47,1,28,0,"1-2 Year",1,38336,26,284,1
"Male",22,1,33,1,"< 1 Year",0,32863,152,82,0
"Male",25,1,6,1,"< 1 Year",0,28483,152,18,0
"Male",46,1,11,0,"1-2 Year",1,2630,26,119,1
"Male",50,1,36,0,"1-2 Year",1,2630,156,36,0
"Male",63,1,8,0,"1-2 Year",1,2630,160,161,0
"Male",23,1,25,0,"< 1 Year",1,21849,152,50,0
"Male",42,1,4,1,"1-2 Year",0,20854,157,253,0
"Female",48,1,28,0,"1-2 Year",1,53208,26,225,1
"Female",29,1,28,1,"< 1 Year",0,59477,152,129,0
"Female",24,1,33,0,"1-2 Year",1,27127,163,269,1
"Male",38,1,11,1,"1-2 Year",0,33997,124,91,0
"Male",30,1,3,1,"< 1 Year",0,25617,152,280,0
"Male",59,1,7,1,"1-2 Year",0,31819,26,197,0
"Female",53,1,48,0,"1-2 Year",1,2630,26,290,1
"Male",64,1,8,0,"1-2 Year",1,47256,124,115,0
"Male",40,1,28,0,"1-2 Year",1,96364,26,116,0
"Male",50,1,16,0,"1-2 Year",1,43193,124,147,1
"Female",41,1,28,0,"1-2 Year",1,67533,26,279,1
"Male",26,1,39,1,"< 1 Year",0,2630,152,239,0
"Female",39,1,28,0,"1-2 Year",1,35391,124,59,0
"Male",55,1,47,1,"1-2 Year",0,37650,154,245,0
"Male",42,1,33,1,"1-2 Year",0,2630,26,123,0
"Female",22,1,44,1,"< 1 Year",0,34026,152,202,0
"Male",28,1,41,1,"< 1 Year",0,25367,152,71,0
"Female",23,1,18,1,"< 1 Year",0,34420,152,192,0
"Male",38,1,36,0,"1-2 Year",1,33091,26,181,0
"Female",73,1,28,0,"> 2 Years",1,64629,3,251,0
"Male",34,1,28,0,"1-2 Year",1,49612,124,53,0
"Male",25,1,35,0,"< 1 Year",0,2630,152,66,1
"Male",25,1,24,1,"< 1 Year",0,24115,152,281,0
"Male",26,1,35,1,"< 1 Year",0,68205,152,277,0
"Male",30,1,39,1,"< 1 Year",0,35824,160,275,0
"Male",44,1,41,1,"1-2 Year",0,32805,124,170,0
"Male",21,1,25,0,"< 1 Year",1,21820,160,223,0
"Female",41,1,28,0,"1-2 Year",1,30485,124,296,1
"Female",29,1,3,0,"< 1 Year",1,2630,156,224,0
"Female",24,1,24,1,"< 1 Year",0,27458,152,52,0
"Male",52,1,28,0,"1-2 Year",1,46396,26,117,0
"Female",65,1,28,1,"1-2 Year",0,30885,13,255,0
"Female",50,1,28,0,"1-2 Year",1,31452,124,13,1
"Female",22,1,15,1,"< 1 Year",0,34637,152,31,0
"Male",48,1,28,0,"1-2 Year",1,42123,26,215,1
"Male",29,1,3,0,"< 1 Year",1,25695,152,274,0
"Female",22,1,41,0,"< 1 Year",1,34225,152,217,1
"Female",72,1,36,0,"1-2 Year",1,38188,124,37,0
"Female",22,1,30,1,"< 1 Year",0,25011,152,237,0
"Female",44,1,50,1,"1-2 Year",0,36861,124,18,0
"Male",52,1,28,0,"1-2 Year",1,45563,26,32,1
"Male",21,1,6,0,"< 1 Year",1,2630,160,74,0
"Male",45,1,28,0,"1-2 Year",1,50188,26,72,1
"Male",46,1,28,0,"1-2 Year",1,53264,26,124,1
"Male",24,1,11,0,"< 1 Year",1,36333,152,95,0
"Male",58,1,47,1,"1-2 Year",0,41618,16,278,0
"Female",52,1,28,0,"1-2 Year",0,54961,124,156,0
"Male",39,1,28,0,"1-2 Year",1,31553,31,159,0
"Female",24,1,28,1,"< 1 Year",0,46606,152,66,0
"Male",62,1,28,0,"> 2 Years",1,2630,26,253,0
"Male",25,1,41,1,"< 1 Year",0,49289,152,225,0
"Female",72,1,18,1,"< 1 Year",0,52043,152,236,0
"Male",77,1,48,1,"1-2 Year",0,2630,124,115,0
"Male",24,1,6,1,"< 1 Year",0,20650,152,164,0
"Male",28,1,16,0,"< 1 Year",0,23336,152,258,0
"Male",58,1,23,0,"1-2 Year",1,30026,26,219,0
"Female",20,1,50,0,"< 1 Year",1,27387,160,175,0
"Male",48,1,28,0,"1-2 Year",1,36313,124,130,1
"Female",44,1,28,0,"1-2 Year",1,66613,26,169,1
"Female",32,1,18,1,"1-2 Year",0,28697,26,144,0
"Male",26,1,18,1,"< 1 Year",0,30596,152,149,0
"Female",23,1,15,1,"< 1 Year",0,39630,152,93,0
"Female",77,1,28,1,"1-2 Year",0,54542,26,190,0
"Female",43,1,8,1,"1-2 Year",1,30845,124,181,0
"Female",74,1,28,0,"> 2 Years",1,46664,122,188,0
"Male",38,1,3,0,"1-2 Year",1,37603,124,167,0
"Male",52,1,50,1,"1-2 Year",0,30161,26,183,0
"Female",22,1,41,1,"< 1 Year",0,2630,152,238,0
"Female",24,1,30,1,"< 1 Year",0,24414,152,149,0
"Female",28,1,40,0,"< 1 Year",1,31542,152,217,0
"Female",72,1,32,0,"1-2 Year",1,2630,26,13,0
"Male",53,1,29,0,"1-2 Year",0,2630,26,42,0
"Male",26,1,28,0,"< 1 Year",1,32241,152,10,0
"Female",25,1,46,0,"< 1 Year",1,30521,152,86,0
"Male",26,1,30,1,"< 1 Year",0,38213,152,23,0
"Female",43,1,28,0,"> 2 Years",1,41585,156,224,1
"Male",49,1,41,1,"1-2 Year",0,36955,26,230,0
"Female",33,1,33,0,"1-2 Year",1,31302,156,200,1
"Female",41,1,37,0,"1-2 Year",1,35360,124,139,0
"Male",34,1,5,0,"1-2 Year",1,26936,154,114,0
"Male",25,1,25,1,"< 1 Year",0,30870,152,49,0
"Female",33,1,45,0,"< 1 Year",1,33668,152,169,1
"Female",48,1,28,0,"1-2 Year",1,32828,26,29,1
"Female",35,1,28,0,"1-2 Year",1,33961,26,249,1
"Male",24,1,33,1,"< 1 Year",0,35575,152,28,0
"Male",41,1,48,0,"1-2 Year",1,2630,124,14,0
"Male",52,1,28,0,"< 1 Year",1,27303,124,70,1
"Male",47,1,28,0,"1-2 Year",1,2630,26,272,0
"Male",42,1,19,0,"1-2 Year",1,33161,124,158,0
"Female",65,1,8,0,"1-2 Year",1,41799,124,10,0
"Female",50,1,17,0,"1-2 Year",0,2630,156,192,0
"Male",45,1,28,0,"1-2 Year",1,50367,157,212,1
"Male",21,1,33,1,"< 1 Year",0,26681,152,84,0
"Female",21,1,47,1,"< 1 Year",1,43176,160,260,0
"Male",70,1,8,1,"1-2 Year",0,2630,124,56,0
"Female",21,1,8,0,"< 1 Year",1,22934,160,96,1
"Female",44,1,28,0,"1-2 Year",0,45541,122,148,0
"Male",54,1,28,1,"1-2 Year",0,48046,124,70,0
"Female",23,1,15,0,"< 1 Year",1,36114,160,159,0
"Female",31,1,4,0,"< 1 Year",1,34146,124,45,1
"Female",22,1,45,1,"< 1 Year",0,22255,152,103,0
"Female",66,1,46,0,"1-2 Year",1,43706,26,145,0
"Female",34,1,45,1,"1-2 Year",0,24813,122,227,0
"Male",33,1,15,1,"< 1 Year",0,2630,160,103,0
"Female",61,1,28,0,"> 2 Years",1,41490,124,96,1
"Male",44,1,28,0,"1-2 Year",0,41095,26,211,0
"Male",52,1,25,0,"1-2 Year",0,26286,26,176,0
"Male",22,1,24,0,"1-2 Year",1,26228,124,178,0
"Female",55,1,15,0,"1-2 Year",1,46187,26,73,0
"Male",27,1,50,0,"< 1 Year",1,38096,152,274,0
"Male",48,1,28,0,"1-2 Year",1,30647,26,84,0
"Male",55,1,28,0,"> 2 Years",1,51825,26,111,1
"Female",45,1,3,0,"1-2 Year",1,23951,26,198,1
"Female",70,1,28,0,"1-2 Year",1,38486,26,172,0
"Male",23,1,37,1,"< 1 Year",0,29162,152,136,0
"Male",49,1,35,0,"1-2 Year",0,2630,26,267,0
"Male",90,1,28,0,"1-2 Year",1,26921,122,154,0
"Female",24,1,47,0,"< 1 Year",1,33292,124,97,1
"Female",24,1,6,1,"< 1 Year",0,27433,152,130,0
"Male",55,1,28,0,"1-2 Year",1,31316,26,164,0
"Male",71,1,28,1,"1-2 Year",0,36400,26,223,0
"Male",42,1,28,0,"1-2 Year",1,38056,26,133,1
"Female",23,1,12,1,"< 1 Year",0,36493,152,27,0
"Male",30,1,7,1,"< 1 Year",0,2630,160,194,0
"Female",76,1,12,0,"1-2 Year",1,2630,26,84,0
"Female",25,1,15,1,"< 1 Year",0,33178,152,272,0
"Male",37,1,28,0,"1-2 Year",1,32039,26,110,1
"Male",43,1,46,0,"1-2 Year",1,26544,124,510,1
"Male",26,1,8,1,"< 1 Year",0,51388,152,233,0
"Female",49,1,36,1,"1-2 Year",0,37987,152,57,0
"Female",41,1,28,1,"1-2 Year",0,40219,124,16,0
"Female",65,1,28,0,"1-2 Year",1,43557,122,281,0
"Male",22,1,46,0,"< 1 Year",0,2630,152,126,0
"Female",44,1,46,1,"1-2 Year",0,33952,26,172,0
"Male",53,1,29,1,"1-2 Year",0,37842,26,185,0
"Male",50,1,43,0,"1-2 Year",1,49794,26,287,1
"Female",26,1,30,1,"< 1 Year",0,23550,152,41,0
"Male",37,1,14,1,"1-2 Year",1,28198,154,296,0
"Female",42,1,28,0,"1-2 Year",0,52569,26,18,0
"Male",42,1,41,1,"1-2 Year",0,29132,124,71,0
"Male",83,1,8,1,"< 1 Year",0,46578,152,149,0
"Female",21,1,8,0,"< 1 Year",1,43738,160,128,0
"Female",34,1,30,1,"1-2 Year",0,28304,152,225,0
"Male",54,1,11,0,"1-2 Year",1,41457,26,269,1
"Male",40,1,4,0,"1-2 Year",1,29883,124,211,1
"Female",65,1,18,0,"1-2 Year",1,2630,124,135,0
"Male",49,1,8,0,"1-2 Year",1,30786,124,30,0
"Female",22,1,2,1,"< 1 Year",0,21495,152,273,0
"Male",34,1,28,0,"1-2 Year",1,40227,124,194,0
"Male",48,1,28,0,"1-2 Year",1,2630,124,122,1
"Male",43,1,41,0,"1-2 Year",1,38228,48,228,0
"Female",50,1,28,0,"1-2 Year",0,58858,26,230,0
"Female",51,1,28,0,"1-2 Year",1,36367,25,200,1
"Female",25,1,24,0,"< 1 Year",0,37605,152,42,0
"Female",37,1,28,0,"1-2 Year",1,64430,124,250,1
"Male",28,1,25,1,"< 1 Year",0,2630,152,87,0
"Female",39,1,28,0,"1-2 Year",0,39125,124,295,0
"Male",23,1,18,1,"< 1 Year",1,29408,152,165,0
"Female",25,1,5,1,"< 1 Year",0,45329,152,30,0
"Female",26,1,41,1,"< 1 Year",0,36459,152,197,0
"Female",25,1,28,0,"1-2 Year",1,2630,158,131,1
"Male",28,1,18,1,"< 1 Year",0,28393,152,249,0
"Male",39,1,36,1,"1-2 Year",0,24694,124,243,0
"Female",39,1,3,0,"1-2 Year",1,29890,152,292,1
"Female",22,1,11,1,"< 1 Year",0,37028,152,140,0
"Male",26,1,23,0,"< 1 Year",0,23991,151,270,0
"Male",26,1,41,1,"< 1 Year",0,37521,152,289,0
"Female",44,1,28,0,"> 2 Years",1,39197,26,253,0
"Male",60,1,39,0,"1-2 Year",1,2630,15,187,1
"Male",41,1,8,0,"1-2 Year",1,31033,156,62,0
"Male",27,1,50,1,"< 1 Year",0,39781,152,292,0
"Male",34,1,28,1,"1-2 Year",0,52833,52,72,0
"Male",32,1,46,0,"1-2 Year",1,18807,124,1365,0
"Male",46,1,28,0,"1-2 Year",1,34074,26,77,0
"Male",39,1,46,0,"1-2 Year",1,2630,156,52,0
"Female",22,1,29,1,"< 1 Year",0,38827,152,59,0
"Male",30,1,28,0,"< 1 Year",1,77350,124,210,0
"Male",56,1,47,0,"1-2 Year",1,28401,16,111,1
"Male",31,1,28,0,"1-2 Year",1,2630,158,77,0
"Female",24,1,47,1,"< 1 Year",0,23314,152,46,0
"Male",26,1,15,0,"< 1 Year",1,44238,151,132,0
"Female",73,1,30,0,"< 1 Year",1,21041,152,123,0
"Male",31,1,28,0,"< 1 Year",1,49663,124,221,1
"Male",38,1,16,0,"1-2 Year",1,29944,152,178,0
"Male",39,1,28,1,"1-2 Year",0,29976,124,246,0
"Male",75,1,28,0,"1-2 Year",1,31977,122,243,1
"Female",22,1,8,0,"< 1 Year",1,48329,152,193,0
"Female",29,1,28,1,"< 1 Year",0,37487,152,219,0
"Female",47,1,46,0,"1-2 Year",1,57917,124,123,0
"Male",62,1,17,0,"1-2 Year",0,34279,26,145,0
"Female",22,1,25,1,"< 1 Year",0,29527,152,204,0
"Male",23,1,19,0,"< 1 Year",1,23625,152,126,1
"Female",77,1,52,0,"1-2 Year",0,2630,124,253,0
"Female",44,1,8,1,"1-2 Year",1,52835,124,40,0
"Female",41,1,28,1,"1-2 Year",1,33571,124,199,0
"Female",22,1,28,0,"< 1 Year",1,2630,152,125,0
"Female",65,1,41,0,"1-2 Year",1,26931,26,68,0
"Male",32,1,38,0,"1-2 Year",1,33386,26,223,0
"Female",52,1,8,0,"1-2 Year",1,43390,26,227,1
"Female",51,1,8,0,"1-2 Year",1,28173,116,36,0
"Male",52,1,7,1,"1-2 Year",0,47154,124,107,0
"Female",46,1,46,0,"1-2 Year",1,29323,26,230,0
"Male",46,1,48,0,"1-2 Year",1,2630,124,231,1
"Male",72,1,8,0,"1-2 Year",1,43318,124,63,1
"Female",25,1,29,1,"< 1 Year",0,33366,152,46,0
"Male",40,1,8,0,"1-2 Year",1,2630,160,13,0
"Female",21,1,46,0,"< 1 Year",1,28946,124,169,0
"Male",24,1,9,1,"< 1 Year",0,37362,152,208,0
"Female",25,1,28,1,"< 1 Year",0,45034,152,161,0
"Male",23,1,10,0,"< 1 Year",1,32359,160,67,1
"Male",20,1,46,0,"< 1 Year",1,30560,160,242,0
"Male",25,1,3,1,"< 1 Year",0,47830,152,54,0
"Female",63,1,40,0,"1-2 Year",1,36298,26,140,1
"Male",67,1,50,1,"1-2 Year",0,24422,18,78,0
"Male",69,1,28,0,"1-2 Year",1,52528,124,236,0
"Female",53,1,14,0,"1-2 Year",1,25800,154,282,0
"Male",49,1,28,0,"1-2 Year",1,53841,56,59,1
"Male",57,1,28,0,"1-2 Year",1,2630,26,187,1
"Female",42,1,35,0,"1-2 Year",1,20846,154,66,0
"Female",42,1,11,0,"1-2 Year",1,2630,120,204,1
"Male",38,1,11,0,"1-2 Year",1,33744,124,181,0
"Male",68,1,28,0,"1-2 Year",1,57625,124,18,0
"Male",43,1,28,1,"1-2 Year",0,30926,26,202,0
"Male",24,1,30,1,"< 1 Year",0,37056,152,37,0
"Female",22,1,13,1,"< 1 Year",0,25972,160,232,0
"Female",23,1,12,1,"< 1 Year",0,37029,151,90,0
"Female",31,1,30,1,"< 1 Year",0,29954,152,276,0
"Male",22,1,24,0,"< 1 Year",0,23934,152,241,0
"Female",53,1,32,0,"1-2 Year",1,36254,124,13,1
"Male",26,1,41,1,"< 1 Year",0,55026,152,49,0
"Male",23,1,8,1,"< 1 Year",0,41507,26,50,0
"Male",53,1,30,1,"1-2 Year",0,39879,124,117,0
"Female",39,1,41,0,"1-2 Year",1,39236,124,292,1
"Male",24,1,50,1,"< 1 Year",0,50827,152,175,0
"Male",20,1,16,0,"< 1 Year",1,36786,160,196,0
"Male",50,1,29,0,"1-2 Year",1,30519,26,66,1
"Male",70,1,31,0,"1-2 Year",1,2630,26,200,0
"Male",76,1,28,1,"1-2 Year",1,2630,157,126,0
"Male",40,1,15,1,"1-2 Year",0,36067,153,125,0
"Female",50,1,28,0,"1-2 Year",1,35839,124,122,0
"Female",53,1,45,0,"> 2 Years",1,37576,124,149,0
"Female",26,1,29,1,"< 1 Year",0,28418,152,125,0
"Female",27,1,30,1,"< 1 Year",0,29862,26,93,0
"Male",62,1,28,0,"1-2 Year",1,45694,26,196,0
"Female",78,1,28,1,"< 1 Year",0,37182,152,233,0
"Male",59,1,48,0,"1-2 Year",1,2630,124,292,1
"Female",27,1,3,1,"< 1 Year",0,28435,160,106,0
"Male",25,1,31,0,"< 1 Year",0,2630,152,147,0
"Male",24,1,28,0,"< 1 Year",1,38674,124,286,1
"Male",28,1,8,1,"< 1 Year",0,32215,152,119,0
"Female",46,1,28,0,"1-2 Year",1,2630,124,199,1
"Female",22,1,42,0,"< 1 Year",1,47826,152,202,0
"Female",21,1,28,0,"< 1 Year",1,45544,122,186,0
