Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
0,67,1,41,0,1,0,27324,157,544,0
0,25,1,46,1,0,0,2630,160,185,0
0,26,1,30,1,0,0,27701,152,260,0
0,24,1,36,0,0,1,33453,152,91,0
0,26,1,28,1,0,0,46978,152,141,0
0,29,1,16,0,0,1,2630,151,164,0
0,47,1,28,1,1,0,2630,26,1248,0
0,77,1,11,0,1,1,25493,26,109,0
1,20,1,41,0,0,1,25773,160,143,0
1,31,1,35,0,0,1,2630,152,254,1
0,53,1,15,0,1,0,25682,124,188,0
0,27,1,46,1,0,0,23334,152,86,0
1,26,1,8,1,0,0,46273,152,93,0
0,28,1,30,0,0,1,29767,154,257,1
1,51,1,28,1,1,0,34198,124,107,0
0,46,1,34,0,1,1,32071,124,242,0
1,22,1,21,1,0,0,28975,152,265,0
1,20,1,13,0,0,1,29786,160,31,0
1,38,1,36,0,1,1,2630,152,109,0
0,45,1,8,0,1,1,36860,124,30,0
0,23,1,28,0,0,1,41749,124,190,1
1,45,1,28,1,1,0,41846,26,100,0
0,43,1,10,0,1,1,23416,124,284,1
1,46,1,28,0,1,1,29305,124,187,0
1,42,1,37,0,1,0,34061,124,80,0
1,42,1,43,0,1,1,36477,124,12,1
1,35,1,36,0,1,1,30506,124,87,0
0,76,1,28,0,1,1,51809,26,93,0
0,25,1,10,1,0,0,30048,152,193,0
0,41,1,8,0,1,1,25837,124,36,1
0,24,1,28,1,0,0,35052,152,200,0
0,23,1,17,0,0,1,28912,152,55,0
0,65,1,38,0,1,1,32497,124,83,0
1,43,1,12,1,1,1,2630,124,206,0
0,30,1,30,1,0,0,27187,152,26,0
0,53,1,29,0,1,1,2630,156,262,0
0,22,1,4,0,1,1,2630,156,166,0
0,21,1,2,0,0,1,36295,160,137,0
0,27,1,33,1,0,0,32350,152,65,0
0,34,1,28,0,1,1,24710,26,190,1
1,26,1,11,1,0,0,23733,152,292,0
1,27,1,38,0,0,1,2630,152,46,0
1,43,1,28,0,1,1,43224,29,193,1
0,20,1,37,1,1,1,2630,157,95,0
0,62,1,28,0,1,1,26019,124,151,0
0,39,1,35,0,1,1,36932,154,135,0
0,78,1,45,0,1,1,32531,26,205,0
0,56,1,28,0,1,1,39361,122,286,0
1,22,1,35,0,0,0,2630,160,201,0
1,47,1,26,1,1,0,35186,22,288,0
0,41,1,6,0,1,1,2630,154,215,0
0,50,1,23,0,1,1,2630,124,45,1
0,31,1,28,0,0,0,2630,153,57,0
0,37,1,8,0,1,1,2630,156,130,0
0,25,1,50,1,0,0,35692,152,157,0
0,35,1,30,1,1,0,26168,152,259,0
1,39,1,39,0,1,1,30458,26,119,0
1,27,1,3,1,0,0,21848,152,119,0
1,28,1,10,1,0,0,42112,152,136,0
1,30,1,41,1,0,0,2630,152,60,0
1,43,1,11,0,1,1,42125,122,30,1
0,46,1,28,0,1,1,28468,124,181,1
0,59,1,28,0,1,1,27752,124,207,0
0,28,1,21,1,0,0,27206,152,279,0
1,25,1,28,0,0,1,34528,26,107,0
0,34,1,35,1,1,0,30144,152,188,0
1,42,1,8,0,1,1,33555,7,263,0
1,25,1,10,0,0,1,26530,152,275,0
1,29,1,7,0,0,0,2630,160,176,0
1,44,1,28,0,1,1,43796,26,178,1
1,53,1,8,1,1,0,43917,152,263,0
1,46,1,41,1,1,0,31770,152,130,0
1,55,1,43,1,1,0,38758,26,58,0
0,30,1,28,1,0,0,30924,152,52,0
0,40,1,38,1,1,0,22130,124,63,0
1,21,1,8,0,0,0,24880,160,80,0
1,25,1,29,1,0,0,35355,152,269,0
0,70,1,28,0,1,0,59652,61,269,0
1,27,1,29,0,0,1,32932,152,159,0
1,20,1,21,1,0,0,28461,160,182,0
1,25,1,14,1,0,0,22310,152,13,0
0,55,1,28,0,1,1,64476,26,49,0
1,25,1,8,1,0,0,31550,152,15,0
1,26,1,3,1,0,0,25952,152,74,0
0,71,1,28,0,1,1,2630,158,96,0
0,45,1,28,0,1,1,33626,122,153,0
0,65,1,48,0,1,1,2630,15,10,0
0,22,1,35,1,0,0,28547,152,268,0
1,26,1,46,1,0,0,23378,152,208,0
0,42,1,7,0,1,1,39135,124,158,0
0,44,1,30,1,1,0,34888,124,269,0
1,26,1,28,0,0,1,41286,152,200,0
1,23,1,47,0,0,1,26318,10,269,0
0,61,1,28,1,1,0,41289,124,170,0
0,24,1,28,0,0,0,52915,152,185,0
1,44,1,50,1,1,0,34339,124,53,0
0,21,1,12,1,0,0,29586,152,128,0
1,20,1,35,0,0,0,2630,1,117,0
0,40,1,8,1,1,0,2630,124,145,0
0,61,1,15,0,1,1,26994,26,209,0
1,53,1,11,0,1,1,44672,26,178,0
1,39,1,4,0,1,1,30718,157,194,1
1,40,1,8,0,1,1,34013,26,150,1
0,50,1,28,0,1,1,46586,124,161,0
0,52,1,25,0,1,1,24360,124,177,0
1,63,1,17,0,1,0,23434,26,134,0
1,46,1,11,1,1,0,23795,124,286,0
1,35,1,46,0,1,1,2630,152,160,0
0,24,1,28,1,0,0,2630,153,14,0
0,28,1,33,1,0,0,34392,152,242,0
1,23,1,14,1,0,0,21299,152,293,0
0,46,1,39,0,1,1,2630,124,156,1
0,44,1,28,0,0,1,2630,124,280,1
0,43,1,28,0,1,1,23051,26,91,0
0,59,1,28,1,1,0,60491,55,256,0
0,51,1,20,1,1,0,2630,26,126,0
0,28,1,11,1,0,0,32659,152,41,0
0,22,1,28,0,0,1,2630,157,230,0
0,34,1,4,0,1,1,29252,124,18,1
1,50,1,19,0,1,1,31387,26,157,1
1,50,1,15,1,1,0,2630,152,40,0
1,21,1,28,0,0,1,25238,152,161,0
0,37,1,28,0,1,1,23873,26,281,0
0,54,1,46,0,1,1,2630,124,61,0
0,39,1,50,1,1,0,32073,26,119,0
0,59,1,8,0,1,1,28507,26,198,0
0,53,1,6,1,1,0,31690,124,202,0
0,63,1,29,1,1,0,46384,26,174,0
1,24,1,33,1,0,0,29986,152,12,0
0,48,1,9,0,1,1,2630,156,128,0
1,24,1,30,1,0,0,32119,152,23,0
0,69,0,28,0,2,1,35938,26,40,0
0,22,1,3,1,0,1,24718,160,293,0
1,39,1,22,0,1,1,36520,124,264,0
0,58,1,28,0,2,1,40907,25,44,1
0,62,1,47,0,1,1,39984,26,76,0
0,39,1,30,1,1,0,28982,124,89,0
0,30,1,46,0,1,1,2630,156,131,1
0,58,1,36,1,1,0,31469,124,56,0
0,44,1,50,1,1,0,26637,124,63,0
0,36,1,18,0,1,0,20528,124,182,0
1,24,1,36,0,0,0,35769,152,253,0
1,29,1,47,0,1,1,29124,124,240,1
1,37,1,47,0,1,1,25525,124,53,0
1,51,1,27,0,1,0,2630,156,273,0
0,22,1,2,0,0,1,22226,152,199,0
0,45,1,12,0,1,1,28410,124,174,1
0,76,1,8,1,1,0,43870,26,21,0
1,60,1,28,0,1,1,26440,122,257,1
1,47,1,50,1,1,0,37208,152,139,0
1,25,1,11,1,0,0,28316,152,147,0
1,48,1,41,0,1,1,56848,154,144,1
0,44,1,41,0,1,0,33760,163,150,0
1,35,1,28,0,1,1,54406,124,20,1
1,23,1,28,0,0,1,46919,152,99,1
0,21,1,47,1,0,0,26211,152,95,0
1,22,1,46,1,0,0,22112,152,152,0
0,26,1,41,1,0,0,44615,152,97,0
1,21,1,37,0,0,1,31101,152,277,0
1,51,1,28,0,1,1,29728,29,51,1
0,23,1,8,1,0,0,43122,152,10,0
0,36,1,28,0,1,1,34514,163,251,0
1,29,1,30,1,0,0,33754,152,48,0
1,22,1,13,0,0,1,45291,152,248,0
1,28,1,21,0,0,1,29192,26,170,0
0,45,1,8,0,1,1,52944,124,10,0
0,44,1,8,0,1,1,39988,157,81,1
0,61,1,28,1,1,0,40177,122,171,0
0,60,1,3,0,1,1,23337,26,239,1
1,54,1,29,1,1,0,2630,152,56,0
0,64,1,28,0,1,1,66683,122,236,1
0,54,1,29,1,1,0,2630,124,261,0
0,23,1,30,1,0,0,24957,152,210,0
1,54,1,30,1,1,0,2630,124,295,0
0,26,1,46,1,0,0,24126,152,88,0
0,48,1,8,0,1,1,33861,124,22,0
1,30,1,18,1,0,0,28607,152,195,0
1,46,1,28,0,2,1,47860,26,146,0
1,24,1,37,1,0,0,22131,151,48,0
0,24,1,35,0,0,1,38572,124,111,0
1,66,1,28,0,1,1,62959,26,232,0
1,35,1,41,1,1,0,25415,26,93,0
0,39,1,15,0,1,1,40410,26,146,1
0,34,1,41,1,1,0,2630,152,111,0
1,24,1,36,1,0,0,39199,152,127,0
0,22,1,8,1,0,0,29029,152,141,0
1,25,1,11,1,0,0,24218,152,25,0
0,24,1,36,0,0,1,35677,152,123,0
1,22,1,18,1,0,0,25199,152,184,0
1,52,1,28,1,1,0,50208,124,217,0
1,21,1,28,0,0,1,34346,152,157,1
0,50,1,50,0,1,1,20994,26,65,0
0,70,1,28,0,1,1,63447,26,130,0
1,46,1,3,0,1,1,2630,124,225,1
0,60,1,28,0,1,1,36086,124,289,1
0,21,1,43,1,0,0,2630,160,214,0
0,27,1,12,1,0,0,24656,160,202,0
1,22,1,30,1,0,0,35310,152,52,0
0,41,1,28,0,1,1,30105,124,10,0
0,38,1,46,1,1,0,2630,124,147,0
0,28,1,27,0,0,1,33121,152,240,0
0,48,1,29,0,1,1,38107,124,163,1
1,58,1,48,0,1,1,2630,26,145,1
1,23,1,28,0,0,1,45927,152,184,0
1,42,1,15,0,1,1,34102,124,223,0
0,70,1,15,1,1,0,26920,152,209,0
1,30,1,3,1,0,0,30248,152,214,0
1,24,1,13,0,0,1,27997,152,189,0
0,24,1,46,0,1,1,2630,156,129,1
1,66,1,28,0,1,1,52920,26,67,1
1,56,1,28,0,1,1,68589,122,181,0
1,26,1,28,1,0,0,55486,152,19,0
0,55,1,28,0,1,1,21712,25,285,0
0,53,1,49,0,1,1,35350,26,47,1
1,26,1,23,1,0,0,21859,152,71,0
1,43,1,7,0,1,1,49666,124,32,1
0,44,1,22,0,1,1,20724,124,30,0
0,69,1,28,0,1,1,24645,124,204,0
0,46,1,28,0,1,1,44060,26,195,0
0,54,1,18,1,1,1,42947,124,86,0
1,44,1,28,0,1,1,29326,54,296,0
0,29,1,32,1,0,0,24103,152,168,0
0,22,1,28,0,1,1,35653,124,208,1
0,47,1,45,0,2,1,27653,26,235,1
1,31,1,8,0,1,1,61876,124,220,0
0,47,1,28,0,1,1,31116,124,153,0
1,24,1,47,0,0,0,28520,152,94,0
0,26,1,47,1,0,0,44429,152,57,0
1,21,1,36,1,0,0,31402,160,247,0
0,45,1,41,0,1,1,40938,124,12,1
1,45,1,28,0,1,1,30141,23,97,0
1,20,1,47,0,0,1,35708,160,210,0
1,54,1,28,0,1,1,59225,26,59,1
0,54,1,8,1,1,0,41710,26,209,0
1,20,1,42,0,0,1,30384,160,293,0
1,40,1,3,0,1,1,22749,157,105,1
0,45,1,8,1,1,0,51342,124,75,0
0,56,1,35,0,1,1,22792,124,68,0
0,38,1,30,1,1,0,2630,124,171,0
1,24,1,25,1,0,0,30459,160,138,0
1,76,1,28,0,1,1,52941,26,238,0
1,21,1,28,1,0,0,40290,152,3840,0
0,44,1,28,0,1,1,36222,26,222,0
1,33,1,3,1,1,0,19995,26,265,0
0,25,1,46,0,0,1,2630,124,169,0
0,57,1,28,0,1,1,52501,26,218,0
0,46,1,8,0,2,1,40646,26,231,1
1,45,1,28,0,1,1,39861,124,157,1
1,22,1,14,0,0,0,28090,152,251,0
0,38,1,28,0,1,1,34743,124,187,0
0,40,1,28,0,1,1,55138,26,133,0
1,22,1,43,1,0,0,2630,152,229,0
0,25,1,28,1,0,0,31746,160,121,0
1,23,1,29,1,0,0,38041,152,242,0
0,52,1,46,0,1,1,25180,124,34,1
0,53,1,0,0,1,1,2630,122,117,0
1,52,1,28,0,1,1,33744,122,85,1
0,24,1,28,1,0,0,27966,152,66,0
0,34,1,11,0,1,1,22961,124,187,0
1,21,1,30,0,0,1,2630,152,296,0
0,61,1,8,0,2,1,2630,156,22,0
0,52,1,7,0,2,1,2630,156,133,0
0,55,1,46,1,1,0,27761,124,217,0
1,33,1,36,0,1,1,32966,124,81,0
1,23,1,36,1,0,0,31105,152,208,0
1,24,1,30,1,0,0,23271,152,128,0
0,66,1,8,1,1,1,31484,26,149,0
0,40,1,37,1,1,0,28842,152,32,0
0,25,1,39,1,0,0,31746,152,56,0
1,41,1,28,0,1,1,46553,124,117,0
0,48,1,28,0,1,1,57747,26,62,0
0,26,1,13,1,0,0,26855,152,246,0
0,25,1,25,1,0,0,36548,152,73,0
1,24,1,30,1,0,0,23232,152,212,0
1,33,1,28,0,0,1,38020,152,229,1
0,65,1,11,0,1,1,33838,26,26,0
0,61,1,8,1,1,0,35760,26,253,0
0,39,1,28,0,1,1,25178,25,136,1
0,37,1,29,0,1,1,27285,26,198,0
1,26,1,7,0,0,1,42647,152,59,0
1,25,1,50,1,0,0,36250,152,177,0
1,41,1,46,0,1,1,44876,26,76,0
0,45,1,28,1,1,0,62711,26,100,0
1,22,1,50,1,0,0,29294,152,61,0
0,24,1,28,0,0,1,45281,152,124,1
0,28,1,28,0,0,1,47389,156,182,1
0,24,1,28,1,0,0,62284,152,193,0
1,36,1,11,0,1,1,46999,124,77,1
0,46,1,28,0,1,1,2630,124,102,1
1,38,1,29,1,1,0,27895,124,243,0
1,23,1,41,0,0,1,2630,122,98,1
1,23,1,46,1,0,0,24500,152,80,0
0,37,1,8,0,1,1,47126,124,144,0
1,24,1,16,1,0,0,22396,152,152,0
0,26,1,21,1,0,0,27876,152,96,0
1,23,1,46,1,0,0,2630,152,158,0
0,39,1,14,0,1,0,18446,154,64,0
0,57,1,8,0,1,1,43283,26,124,0
0,52,1,8,1,1,0,59452,124,13,0
0,25,1,33,0,0,1,32310,152,22,0
0,49,1,20,0,1,1,2630,124,154,0
0,48,1,26,0,1,1,36308,160,154,0
0,56,1,46,1,1,0,2630,26,12,0
0,28,1,21,1,0,0,31535,152,10,0
0,25,1,8,1,0,0,36385,152,16,0
0,59,1,28,1,1,0,45449,122,130,0
1,28,1,4,0,0,1,26143,152,121,1
0,46,1,28,0,1,0,48375,124,222,0
1,26,1,15,0,0,0,28791,152,204,0
0,23,1,3,1,0,0,24436,152,191,0
1,51,1,28,0,1,1,74769,26,22,1
1,24,1,36,1,0,0,38549,152,244,0
1,25,1,41,1,0,0,30014,152,279,0
1,22,1,29,0,0,1,52613,160,29,0
0,38,1,29,0,1,1,2630,154,22,0
1,58,1,28,0,2,1,78895,26,80,1
1,20,1,44,0,0,1,21779,160,158,0
1,23,1,3,0,0,1,2630,156,187,0
0,49,1,46,0,1,1,52486,26,200,1
1,22,1,36,0,0,0,2630,152,27,0
0,26,1,45,1,0,0,2630,152,260,0
0,40,1,28,0,1,1,31826,124,292,1
1,33,1,29,0,1,1,2630,124,103,1
0,51,1,28,0,1,1,56993,26,208,0
0,44,1,28,0,1,0,38646,124,236,0
0,29,1,3,0,1,1,26527,154,136,1
0,53,1,28,0,1,1,35262,124,17,1
1,41,1,15,0,1,1,29594,124,122,0
0,32,1,28,0,0,1,48353,26,245,1
1,41,1,8,0,1,1,2630,26,223,0
1,46,1,28,0,1,1,49443,124,222,0
0,68,1,29,0,1,1,27701,26,297,0
1,46,1,28,0,1,1,36106,26,99,0
0,47,1,28,0,1,1,31872,26,2604,0
0,23,1,36,1,0,0,40916,152,28,0
0,66,1,28,0,2,1,41399,26,202,0
1,29,1,15,0,0,0,43980,152,299,0
0,22,1,29,1,0,0,26172,152,54,0
0,48,1,28,0,1,1,39265,122,216,0
1,24,1,28,0,0,1,52471,152,256,0
1,41,1,35,0,2,1,29804,124,42,0
1,68,1,7,1,1,0,88773,124,144,0
0,38,1,8,0,1,1,27180,124,27,0
0,43,1,50,0,1,1,23583,18,144,0
0,47,1,28,0,1,1,35966,122,221,0
1,22,1,13,0,0,0,28155,160,285,0
0,23,1,25,0,0,0,37325,152,999,0
0,48,1,4,0,1,1,27357,124,282,0
0,49,1,28,0,1,1,51104,26,239,1
0,63,1,28,1,1,0,43014,26,3780,0
0,58,1,45,0,1,1,20193,26,22,0
1,26,1,15,1,0,0,52809,152,97,0
1,30,1,39,1,1,0,2630,127,153,0
1,34,1,30,1,1,0,19553,152,60,0
1,33,1,29,1,0,0,22223,152,156,0
1,36,1,8,0,1,1,31901,152,25,0
0,24,1,46,0,0,1,39722,160,276,0
0,24,1,41,1,0,0,14466,152,188,0
0,25,1,27,1,0,0,36794,160,27,0
0,53,1,36,1,1,0,42631,124,138,0
0,34,1,41,0,1,1,25134,152,139,1
1,25,1,6,1,0,0,32917,151,126,0
0,38,1,28,0,1,1,37271,26,13,1
1,24,1,6,1,0,0,28194,160,173,0
1,31,1,23,0,1,1,2630,156,127,1
0,24,1,21,1,0,0,31074,152,123,0
0,77,1,43,0,1,1,2630,26,117,1
0,40,1,29,0,1,1,28875,152,205,0
1,59,1,28,0,2,1,59913,26,109,1
0,23,1,33,0,0,1,35563,152,277,0
1,23,1,28,0,0,1,55858,152,266,0
1,35,1,8,1,1,0,2630,124,175,0
1,24,1,28,1,0,0,38495,152,276,0
1,21,1,12,1,0,0,29930,160,182,0
1,24,1,36,1,0,0,32095,152,50,0
0,37,1,28,0,1,1,66355,26,153,1
1,26,1,8,1,0,0,31725,152,60,0
0,53,1,28,0,2,1,31427,26,183,0
1,76,1,21,0,1,1,41507,135,152,0
1,22,1,30,0,0,1,30590,152,120,0
0,48,1,29,0,1,1,34462,124,136,1
0,25,1,39,1,0,0,28905,152,49,0
0,44,1,11,1,1,0,27178,26,176,0
0,24,1,8,0,0,0,2630,152,228,0
0,24,1,14,1,0,0,20176,152,122,0
0,21,1,46,0,1,1,16282,154,85,0
0,66,1,28,0,1,0,23517,122,278,0
0,34,1,6,1,1,0,2630,152,250,0
0,29,1,43,1,0,0,21098,152,39,0
1,22,1,2,1,0,0,32227,152,224,0
1,25,1,15,0,0,0,2630,152,288,0
0,29,1,36,0,0,0,43130,152,44,0
0,34,1,10,0,1,1,21200,152,175,0
0,28,1,28,1,0,0,92381,151,291,0
1,29,1,10,1,0,0,34960,152,227,0
0,39,1,3,0,1,1,21757,30,100,1
0,28,1,14,1,0,0,35956,152,73,0
0,21,1,35,0,0,1,27748,160,118,0
0,46,1,28,0,1,1,27967,124,259,0
0,47,1,41,1,1,0,2630,26,293,0
1,49,1,47,1,1,0,22307,26,48,0
0,26,1,31,1,0,0,2630,152,294,0
0,39,1,28,1,1,0,35810,24,208,0
0,51,1,41,0,1,1,35590,154,246,0
0,44,1,28,1,1,0,30078,124,116,0
1,21,1,50,1,0,0,22873,152,190,0
1,33,1,8,0,1,1,2630,157,203,0
0,24,1,28,1,0,0,30263,152,276,0
1,46,1,28,0,1,0,38156,157,14,0
0,51,1,28,1,1,0,130272,122,89,0
0,52,1,28,0,1,1,49391,26,88,0
1,36,1,30,1,1,0,25007,152,235,0
0,25,1,26,1,0,0,33228,152,265,0
0,36,1,29,1,1,0,24736,124,271,0
1,23,1,50,1,0,0,27075,152,136,0
0,23,1,23,0,1,1,2630,156,68,0
0,48,1,8,0,1,1,29291,124,283,1
0,71,1,28,0,1,1,22821,124,48,1
0,27,1,14,0,0,1,26881,152,240,0
1,38,1,28,0,1,0,64852,124,252,0
1,33,1,15,0,1,1,29731,124,275,0
1,22,1,15,1,0,0,2630,152,159,0
0,21,1,28,0,1,1,52660,26,283,0
1,20,1,47,0,0,1,27986,160,229,0
1,49,1,28,0,1,1,42417,26,244,1
0,71,1,28,0,2,1,47377,124,163,0
0,33,1,50,1,0,0,18718,156,210,0
1,33,1,17,1,0,0,39641,152,73,0
1,24,1,33,0,0,1,28824,152,159,1
0,76,1,28,0,1,1,32896,139,61,0
1,56,1,41,0,1,1,34163,136,228,0
1,24,1,8,1,0,0,34670,152,257,0
1,50,1,15,0,1,1,46747,14,200,0
1,43,1,29,0,1,1,2630,26,96,1
1,24,1,15,1,0,0,33332,152,110,0
0,32,1,47,1,0,0,24717,152,211,0
1,27,1,46,1,0,0,24502,152,282,0
1,24,1,25,1,0,0,30667,152,34,0
0,23,1,18,1,0,0,29803,152,240,0
1,55,1,28,0,1,1,38312,26,278,0
1,49,1,35,0,1,1,28666,26,172,0
0,54,1,28,0,2,1,48038,124,255,0
0,22,1,6,0,1,1,41512,26,29,0
1,38,1,28,0,1,1,32294,124,108,0
0,26,1,5,0,0,1,2630,160,260,0
1,56,1,28,0,1,1,46510,122,252,1
0,21,1,33,1,0,0,28670,152,96,0
0,43,1,41,0,1,1,33307,124,269,1
1,30,1,8,0,0,1,2630,154,108,0
0,44,1,15,0,1,1,2630,156,266,0
1,40,1,28,0,1,1,30892,124,77,0
1,73,1,28,0,2,1,41467,122,288,0
0,29,1,28,1,0,0,54494,152,22,0
0,35,1,28,0,1,1,39986,124,149,1
1,36,1,46,0,1,1,44157,152,249,0
0,41,1,49,0,1,1,2630,156,187,0
1,24,1,12,0,0,0,31316,160,42,0
1,43,1,28,0,1,0,36039,26,191,0
0,23,1,6,1,0,0,38428,152,266,0
1,51,1,28,1,1,0,30736,26,97,0
0,22,1,6,1,0,0,25713,152,261,0
1,23,1,23,1,0,0,26933,152,99,0
0,28,1,25,1,0,0,2630,152,266,0
0,45,1,48,0,1,1,2630,124,20,0
0,41,1,20,0,1,1,2630,124,164,1
0,27,1,8,0,0,1,2630,152,248,0
1,33,1,41,0,0,1,33810,152,26,0
0,54,1,28,0,2,1,45115,26,90,1
1,29,1,28,1,0,0,33739,152,142,0
0,29,1,27,0,0,1,2630,152,226,0
0,62,1,28,1,1,0,35835,124,259,0
0,71,1,35,0,2,1,37610,26,53,1
0,21,1,14,1,0,0,23864,152,24,0
0,40,1,8,0,1,1,37381,124,110,1
0,24,1,28,0,0,1,29865,152,197,0
0,39,1,8,1,1,0,60997,122,215,0
0,45,1,28,0,1,1,33730,26,150,1
1,39,1,21,0,1,0,29695,124,194,0
0,46,1,17,0,1,1,33850,124,99,0
1,20,1,28,0,1,1,2630,124,237,0
0,43,1,28,0,1,1,57065,124,11,0
0,26,1,46,1,0,0,37626,160,266,0
0,30,1,28,1,0,0,48134,152,246,0
0,50,1,3,0,1,1,28673,124,136,1
0,46,1,25,0,1,1,24320,124,219,0
1,45,1,28,1,1,0,58571,26,287,0
0,23,1,46,1,0,0,30281,152,207,0
0,23,1,18,1,0,0,32246,152,50,0
0,51,1,28,1,1,0,33901,26,60,0
1,24,1,3,1,0,0,17843,152,197,0
0,53,1,46,0,1,1,31354,124,137,0
0,49,1,0,0,1,1,2630,122,56,0
0,50,1,19,0,1,1,32873,124,88,1
0,43,1,28,1,1,1,36267,124,221,0
1,64,1,28,1,1,0,50373,26,55,0
1,39,1,45,1,1,0,24013,108,263,0
0,53,1,15,0,1,1,30853,26,180,0
0,45,1,28,0,1,1,30403,26,262,0
0,24,1,27,1,0,0,2630,152,223,0
0,25,1,45,1,0,0,22175,152,161,0
1,27,1,38,0,0,1,2630,160,147,0
0,20,1,23,0,0,0,2630,156,74,0
0,64,1,28,0,2,1,30251,26,101,0
1,53,1,18,0,1,1,29202,26,116,0
0,45,1,28,0,1,1,41796,26,214,0
0,30,1,3,0,0,1,28407,152,136,1
0,53,1,3,0,1,1,41261,26,288,0
1,27,1,13,0,0,1,28450,152,60,0
0,23,1,49,0,0,0,25833,151,81,0
1,23,1,30,1,0,0,46717,152,121,0
0,26,1,30,1,0,0,28980,152,143,0
0,21,1,8,1,0,0,49067,152,73,0
1,24,1,8,0,0,1,19757,152,70,0
1,32,1,8,0,1,1,2630,156,292,0
1,44,1,31,0,1,1,2630,124,177,1
0,24,1,50,0,0,1,36654,152,74,0
1,66,1,28,0,1,1,35154,122,160,0
1,43,1,8,1,1,0,47881,25,217,0
1,22,1,8,0,0,1,30659,152,102,0
1,37,1,28,0,1,1,25279,26,212,1
0,49,1,41,0,1,1,36775,124,65,1
0,24,1,29,1,0,0,2630,160,166,0
1,40,1,48,0,1,1,2630,124,133,1
0,42,1,3,1,1,1,2630,157,176,0
1,32,1,28,0,0,1,50126,124,188,1
0,48,1,38,0,1,1,28535,26,237,0
1,40,1,28,0,1,1,2630,158,269,0
1,33,1,1,0,1,1,2630,156,224,1
0,57,1,28,0,1,1,49965,25,230,1
1,78,1,28,0,2,1,43416,26,26,0
0,45,1,28,1,1,0,25237,26,182,0
1,79,1,28,1,1,0,29516,25,198,0
1,42,1,15,1,1,0,28103,14,242,0
0,37,1,15,0,1,0,25618,124,236,0
0,48,1,28,0,1,1,52600,26,155,0
0,29,1,6,0,1,1,2630,157,260,1
1,24,1,15,1,0,0,37662,152,221,0
0,45,1,8,0,1,1,41340,124,91,0
1,39,1,28,0,1,1,42959,124,64,1
0,33,1,40,0,1,0,2630,124,169,1
1,36,1,28,0,1,1,22399,26,170,1
0,22,1,46,1,0,0,57858,153,132,0
0,46,1,15,1,1,0,35418,124,112,0
1,35,1,30,0,1,1,2630,157,46,1
1,24,1,28,1,0,0,85777,151,25,0
0,26,1,4,0,0,1,23241,152,266,1
1,35,1,38,0,1,1,2630,124,95,0
0,22,1,7,1,0,0,49157,160,11,0
1,40,1,28,0,1,1,34362,124,291,0
0,53,1,8,1,1,0,23523,124,131,0
1,31,1,28,0,0,1,55928,26,71,0
0,23,1,46,1,0,0,19882,152,177,0
0,39,1,28,1,1,0,39008,26,228,0
1,57,1,20,1,1,0,2630,26,49,0
0,56,1,28,1,1,0,38465,26,280,0
0,31,1,30,1,0,0,2630,160,127,0
0,39,1,48,0,1,1,2630,154,516,0
1,45,1,3,1,1,0,33240,26,270,0
1,21,1,30,1,0,0,25926,160,274,0
0,24,1,8,1,0,0,30129,26,209,0
1,22,1,28,0,1,1,2630,156,114,0
1,23,1,50,1,0,0,33682,152,169,0
0,46,1,8,0,1,1,28856,163,226,0
1,42,1,30,1,1,0,30573,152,104,0
0,22,1,4,1,0,0,2630,152,233,0
0,42,1,28,0,1,1,27478,124,162,0
0,56,1,6,0,1,1,25994,26,160,0
0,54,1,39,0,1,1,37376,26,163,0
1,24,1,34,1,0,0,34233,152,91,0
0,72,1,28,0,1,1,2630,26,29,1
1,57,1,39,1,1,0,2630,26,94,0
0,24,1,28,1,0,0,40787,152,158,0
1,26,1,41,1,0,0,37091,152,99,0
1,55,1,28,1,1,0,30753,124,184,0
0,38,1,8,1,1,1,40379,124,149,0
0,50,1,35,0,1,1,32661,10,272,0
0,66,1,28,0,1,1,42743,26,183,0
1,22,1,8,1,0,0,71044,160,140,0
0,37,1,25,0,1,1,2630,156,62,0
0,27,1,35,1,0,0,29707,152,72,0
0,30,1,8,1,0,0,31403,152,123,0
0,40,1,18,0,1,1,32030,122,219,1
1,22,1,28,0,0,1,33917,124,213,1
1,48,1,36,0,0,0,2630,1,181,0
0,46,1,28,0,1,1,50664,124,87,1
1,22,1,15,1,0,0,22751,160,236,0
0,49,1,8,0,1,1,86084,4,226,1
0,50,1,19,1,1,1,24216,124,216,0
1,53,1,28,0,1,0,38820,26,225,0
0,58,1,28,0,1,1,34034,26,258,0
0,65,1,3,0,1,1,30113,124,102,0
0,35,1,52,0,1,1,38523,157,148,1
1,36,1,39,0,1,1,31330,124,186,1
1,66,1,28,1,1,1,46355,26,131,0
1,22,1,27,0,0,1,67575,152,109,0
0,41,1,30,1,1,0,30971,160,123,0
0,49,1,28,1,1,1,30456,26,32,0
0,23,1,43,1,0,0,28604,152,133,0
0,31,1,40,0,0,1,32940,124,283,0
1,30,1,35,1,0,0,49885,152,117,0
0,25,1,8,0,0,1,37530,152,50,0
1,33,1,33,1,0,0,25282,152,90,0
0,39,1,28,0,2,1,23110,157,223,0
1,22,1,15,1,0,0,34005,152,294,0
1,23,1,8,1,0,0,32898,152,25,0
